cleaned_text,class
pros cons pros good location nice staff clean room cons lack bathroom amenities get better items holiday inn housekeeping wasnt great bathroom rug taken room idea never returned marble floor bathroom dangerous slipperyi throw towels ground make sure fall charged items take minibar,1
daughter woke morning wanting go swimming arrived pool water covered white scum attempted use phones pool one white phone one emergency red phone call desk service glad wasnt emergency exited pool area ran hotel employee told problems asked call us pool clean never heard back,1
nd time stayed hyatt regency chicago first time far expectations per night room rooms nice beds comfortable time got great rate travelzoo night room view aware parking per night first night got valet yelling us said couldnt park full clue park point drive around minutes looking closed parking garages saturday evening finally found spot told would blocks hotel mind outside luggage carry good service star hotel got inside apparently running nightclub thier lobby called harddrive thats cool yes noisy got room wasnt issue hvac controls room broken first night ok second night blazing hot degrees hot couldnt sleep miserable sent engineer determined definately problem opened window floors never cool enough kept window open night night window open didnt help would put us another room either checkout monday morning bill came taxes room second bill internet parking billed cool got reciepts went way wednesday online banking checking account find hyatt charged another charge almost reciepts checkout say furious called hotel nothing resolved phone call treated isnt something wipe said give another day two see additional authorization falls didnt settle well could waited friday check account charges cleared correct original amounts still authorizations two incorrect amounts well charged additional im furious guess hyatt doesnt care gave line wednesday save hassle dont stay hotel unless extra money play,1
outmoded worn furnishings combine poor original design choices produce drab place stay hotels fivestar rating needs downgrade visited hotel years ago fairmont among classiest brands th floor room expansive dark one small window one light working upholstery frayed bathtub faucet produced trickle water rooms door didnt close unless pulled certain way worse management filled room price lists displays things sell one set snacks even large tacky plastic case dresser like sleeping old vending machine looked pen take phone message none found reviewers remarked hotel needs updating think original design choices also blame instance someone decided place series heavy doors strange configurations couldnt sit toilet without leaving door toilet cubby open space wouldnt accommodate legs unusually tall many great hotels chicago deserve five stars fairmont shouldnt able compete see profile better ideas niftyc,1
seriously overpriced room clean comfortable stand mid priced hotel amenities smoke screen nothing offered would get much lesser quality motel basics would expect holiday inn would gladly forgone scale bathroom cup hot coffee get dressed go lobby purchase charged day internet top night rate bit top bathroom well lit inconvenient shower nice size fantastic oversized shower head unfortunately twice water pressure low effect lost staff friendly helpful actually best part stay staff found overpriced quality room,1
son joined husband work trip planned swim working overheard lady asking pool would open checking though son eager swim soon checked pool still closed pm gave went evening noisy sleepless night werent facing mi ave still heard sirens im sure noise sounded like malfunctioning hand dryer ceiling would sound x hour throughout entire night called front desk next morning told pool open excited son got bathing suit got fitness center told housekeeping pool closed construction upon calling front desk lady claimed unaware maintenance crews actions insistence said shed look gentleman called back hour later said pool open pmit am pm still havent even seen pool check tomorrow passed time grandparents holiday swim chicago needless say disappointed,1
experienced bed bugs room staying omni chicago hotel magnificent mile never received return call general manager sanjay mahajan several voicemails never return hotel work spread word also heard several employees cleaning staff common hotel,1
havent actually stayed hotel yet already disappointed customer service visit chicago quite often usually stay intercontinental yesterday read online articles advertising james hotels cyber monday special promo states buy gift certificate website hotel match amount james credits used toward stay none articles gave expiration date credits next trip chicago april thought id give james try travel frequently pet ive heard liberal petpolicy today went online bought certificate one track mind somehow missed part credits expiring march realized mistake immediately called hotel front desk explain predicament said couldnt chicago april im overseas business asked could extend credits extra month refund gift certificate purchase made purchase minutes hadnt even recieved email confirmation yet businesses offer hr grace period girl front dest extremely rude basically saying bad problem didnt even bother act polite pretend sympathetic situation know kind service expect james might call wash stay usual hotel try hotel monaco hear great service good pets,1
months prior night reservation hilton chicago requested room allowed lot natural light facing open view close building reservation made conference travel agency confirmed request telephone days advance directly hotel checkin clerk noted record told would difficult find consulted chart appeared satisfied room assigned surprised open door onto room inside one towers tucked dark corner facing wall rooms called desk immediately told hotel sold hard tell rooms still available suited request sit tight someone would call one calls yielded similar results one point told could parlor room sofa bed reduced rate could go see room committing moving thats real hospitality worried bad sofa bed could worse rooming cave ended staying dreadfully dark room asked bright room one bed got dark room two beds redeeming feature room bathrooms tight quarters tiny closet two uncomfortably low chairs desk dark corner light fixtures didnt much brighten things since conference really wanted bright environment wake early start workday cheerful office midday calls email instead got cave consequently spent little time possible room next time chicago conference absolutely stay another hotel much better locations hilton chicago looking percentage inside tower rooms places much better chance bright room well better customer service shame chicago hilton,1
parents booked five nights james location good reviews terrible first night defective air conditioning much sympathy management staff sent engineers three times repair unit insisted getting cooler wasnt rationale summer temperature high filter dirty parents request hotel staff moved lower floor queen instead king neither rate discount effort compensate inconvenience discomfort hotel insisted fully booked reluctantly gave room dont book hotel summer way view rooms except windows buildings,1
nonsmoking room smelled badly stale cigarette smoke allowed change rooms also concierge staff unprofessional telling long winded personal stories uninterested guests long lines formed location great hotel dated would still nice place stay werent customer service issues,1
hotel belong league peninsula four seasons ritz carlton like staying overpriced w hotel staff nice attentive lobby cramped two small elevators floors several times elevator full time reached floor forced take stairs hotel must flooding travel websites high reviews,1
sister best friend went stay summer they said spacious suitesyeah rightour room could barely walk inand said theres double bedsyeah well one pull couchand bathroomtiny tiny tinyand took forever day check people blamed us throwing book window somehow someone knew exactly fell roomyeahi wouldnt stay,1
gucci sunglasses stolen bag th filed report hotel security anxious hear back disappointment liked hotel great time chicago room really nice bathrooms double beds comfortable hideaway bed great view lake park hotel charged us check early am,1
james considered elegant chic establishment lost luster small rooms filled cheap ikea type furnishings tiny bathroom flooded water escaped shower curtain showers flushings neighboring rooms sounded like protective levies collapsing small elevators could handle guests many us forced walk several flights stairs rather wait extended periods time thin windows could contain street noise sidewalk conversations heard throughout night rather provocative listen couple next door carousing also rather tacky unsettling took minutes valet bring car checked hotel lost james sysndicate difficult time competing new yorks soho try open september new yorkers tolerate shabby incompetence,1
degree heat chicago summer sucks air conditioner work maintenance men attempted rectify issue offered portable fan low speed sound helicopter hoovering room requested room change polite unsympathetic night front desk attendant stated possible hotel capacity maybe manager could help morning next day went call received pm called front desk one aware problem approximately minutes later manager returned call stated double room available accepted glee anything better room cool degrees middle summer paritally correct bathroom door new room close thank god boyfriend past shy part relationship room believe first guest complain air conditioner whats unfortunate continued place guests room offer reufunds perks sleepless night sauna hotel need major overhaul,1
stayed deluxe king suite desk work sit eat room service meals table coffee table height couch strange futon lower coffee table canted forward incredibly uncomfortable sit ridiculous room service meals work computer since room configured like deluxe king suites depicted line photos assume design flaw couchfuton runs throughout property bed fine bath fine cant imagine business travelers would rate property well couchfuton seating worst ive encountered modern hotel,1
returned james hotel staying park hyatt stayed chicago hotels pennisula four seasons ritz fairmont etc heard little james primehouse james paid room james mentioned hotels disappoitment room stayed double beds toilet broke overflowed tub didnt drain showering huge bathroom door almost heavy close broke several times closet door curtain close drawer space clothes room small non descript much like staying ikea without color windows outside terribly dirty elevators dirty small staff however top notch exceptionally helpful friendly room huge plasma tv nice way hotel star yet room rate close night way line paid mentioned hotels rate half,1
stay chicago time business first stay chicago hilton pretty much stay hilton properties stayed tons hawaii way budapest hilton par clean front desk staff nice chicago drake doubletree guest suites even hilton garden inn superior chicago hilton less expensive compared hilton properties chicago rooms well appointed bathrooms rooms smaller nice tv tiny hallways executive floor noisy night long breakfast get like hampton inn star hotel youre going chicago like hilton brand hotels far better place,1
stayed james times go hotel chicago last trip makes think time start looking options good location awesome michigan ave trader joes across street healthier snacking great location easy walk anywhere door staff friendly helpful overall feeling modern upbeat turn service cookie nice free wifi worked varying degrees throughout stay bad claim star hotel means better star online star without pool used kiehls toiletries harmony brand additionally large bottles attached wall get share guests stayed room would expect holiday inn gym star hotel asked switch mainly booked still kiehls website description claimed reason went communal bottle route green hard believe like hotel making efforts green still incandescent light bulbs housekeeping leaves lights radio turn dont recycle room etc obviously trying cut costs shows rooms need updating looking somewhat tired third floor room quite loud motorcyclers trying prove manhood front fault dont take stairs stairwell straight horror movie even though wait one two elevators might awhile phone staff fairly rude granted didnt like questioning toiletry change feel bad giving low rating really come close expectations previous stays start trying new hotels area,1
centrally located loop directly south th day adventist church room looked upon wacker drive aforementioned church chicago river small room virtually storage space attended conference monaco venue provided adequate service problems first time spent kimpton hotel registered frequent stay program never felt comfortable hotel im yrs old appears clientele target half age rude front deskperson unidentifiable gender young people ill stay marriott michigan ave next time,1
dont stay take peace knowing reservation months ago booked room wedding night less weeks fiance called last week confirm room everything great today called bump us another hotel upgrades discounts apparently problem manager cant manage convention schedule dont even want stay another kimpton hotel dont find reservation system reliable unfortunately due conference isnt place stay,1
inlaws booked one night stay new years eve two us stay james brief things wrong stay prevent us returning advising friends stay shoddy construction room fixtures ceiling light missing leaving fistsized hole wires exposed towel racks fell wall without touched bathroom door often came sliding mechanism gentle use reported problems employees simply put towel racks back wall without properly adhering wall upon checkout record inlaws paying stay though noted reservation made us pay gift inlaws extremely upset wrote letter management manager available speak us left receive adequate apology,1
sister stayed nd floor refrigerator hallway first three nights beat old dorm style told concierge going post picture took tripadvisor thing get removed breakfast dishes left outside rooms stay floor day two routinely night chimes make noise supposed comformting relaxing rather annoying wifi matter tell paid wifi still unable get lastly sister split bill already paid first night form deposit gave credit room cost city taxes etc night know comfort inn blocks away significantly cheaper view wonderful worth money,1
ate prime house restaurant last year picked hotel last year food service prime house outstanding year service felt rushed waitress even asked eating early pm room hotel felt cramped beds comfortable bathroom maintenance problems maid service turndown night good staff hotel friendly helpful impressed quality hotel paying,1
recently returned trip chicago husband baby another couple baby room hotel quite nice negative experience front desk staff including managers arrived took hour check requested two rooms floor hotel staff confirmed number times prior arrival arrived could accommodate us offered nothing us make eventually persisted gave us half room one three nights also asked concierge make us reservation brunch restaurant would accommodate adults two babies strollers got restaurant reservation adults make special arrangements fit babies also asked hotel make us appointment personal shopper bloomingdales order us save time shopping filled forms advance direct shopper arrived appointment bloomingdales advised us received applications moments pulled together requests complaining manager hotel disappointments advised would send something room compensate something never arrived making return visit hotel housekeeping staff location room quite nice experience negative,1
visiting busy day conference chicago hotels booked solid full hotel allows meet wide array customers everyone complaining service cleanliness overall experience location good hotel tired employees surly many cool properties choose town never stay rethink hilton general,1
first several day prior stay called spoke length concierge made breakfast order roomservice saturday sunday saturday didnt bring breakfast called roomservice stated never got advance order concierge finally bring brought wrong thing brought wrong order sunday inconvenienced inroom dining staff ordered room service saturday night food limp uninspired ordered soup arrived without spoon called inroom dining request spoon told one would forthcoming minutes later waiter arrived menu explained already food didnt need menu needed spoon audacity argue respectfully requested return spoon agreed another minutes one bowl cold soup later decided call inroom dining back request send someone spoon argued expressed theyd already sent someone spoon explained received menu didnt request spoon forthcoming another minutes later spoon finally arrived thanks charging could argue cold flavorless food addition gross customer service surly attitude sorry food found room woefully lacking reeked exhaust fumes much saturday night woke smell specifically requested booked reservation keep away elevators right next elevators displeasure listening ding night long guests came went,1
returned night stay hotel requested high floor quiet room neither request honored windows well insulated traffic car horns sirens continued night long first night two drunk parties woke us hallway safe room work someone locked arrival one pictures tv removed leaving screw sticking wall lights dim next impossible read small alcove stained bench reading light watts room key cards didnt work returned lobby recoded upon returning room didnt work stood trying finally succeeded help staff bathroom small fan steam covers mirrors unless leave bathroom door open clear friday night one small cookie left room second guest supposed split inch diameter cookie sunday phone rang wakeup call requested woken concierge know way get ohare train gave us longer route necessary stayed much better hotels chicagoquieter spacious elegant worth money definitely worth month way live washington dc used city noise unacceptable,1
called edit existing reservation placed hold minutes finally someone came phone said ill transfer put hold another minutes finally get speak someone going changes asked send revised copy reservation huffed acted put able disconnect said one question replied im working front desk customers waiting thought customer pathetic rude hotel better find better employees guests truly enjoy stay,1
disapointed service quality hotel travel quite frequently chicago never happen star hotel reserved king bed checkin informed kings basically offered type compensation upgrade arrived room air conditioner door open rattled night tv work call service following day returned work pm found room even serviced stay somewhere else,1
didnt get room promised kind room reserved queens wasnt available squeezed adult ladies singles blowup bed pile furniture top tables get unsatisfactory return recommend tell people going chicago stay hotel next visit paris nextspring intend stop world headquarters tell think chicago facility,1
service reasonably wellthey seemed reservation checked fairly easily location fine central city found also tremendous drawback interesting survey took hotel order obtain internet access hotel asked important quality hotel visit response quiet visit anything mainly attributed fact put second floor facing street awoke never return sleep constant street noise screeching l train sounded though outside window conducive restful sleep prior important meeting checkout informed hotel clerk dissatisfation chuckled said ah city noise,1
never write reviews felt important state hotel travelers choice terrible service lazy doormenbellmenconciergevalet lack respect allow dogs bark morning multiple complaints phantom charges room front dest checkout checkin pompus icing cake watching doormen stand watch father tried open door push stroller infant son doorman watched nothing girlfriend young look young dress honesty make money mostand treated like cheap poor kids dinner reservations spaiggia wanted order car pick us concierge exclaimed know jeans running shoes right mr blank assuming dumb realize star person restraunt wont allow tennis shoes young dissapointed nice looking comfortable beds great room service contemporary younger crowd service terrible,1
reserved rock star suite boyfriends birthday months months advanced arrived hotel monaco told us doubled booked room many emails hotel inquiring room available tried make providing us room wonderful view river giving us ten dollar gift certificate resturant didnt even use felt taken advantage young doorman didnt make us feel better told us wasnt first time rock star suite however conceirge incredible providing us bottle champagne birthday delivered birthday cake ordered wasnt room confusion would wonderful stay,1
reading trip advisor reviews expecting exceptional stay impressed overall concierge view hotel resturant highlights bed although horrible nearly comfortable mine home consider extremely fussy person traveling business although dressed formalwear also dressed felt bit pretentious better options money would gladly stay sutton place sheraton towers trump similar price better stay would ask trip advisor move ratingsnot chicago book,1
recently stayed chicago triathlon third stay hotel issues visit rd day stay requested room serviced returned thought clean room getting bed cut piece glass carpet must first person cut room found dried blood bathroom floor afterwards noticed disgusted notified staff asked room vacuumed bathroom mopped returned room pm find dried blood still floor making complaint customer service gotten reply hotel considering price point downtown hotel would think would try live star rating instead failed miserably luckily many hotels choose downtown chicago,1
stayed enthusiastic positive reviews trip advisor yelp might one million experience served hairy salad long black hair held lettuce leaf hostage considered guest room tiny could submerge thigh much less body tub obese dexter endured broken air conditioner days couldnt repaired experienced delight inexplicably broken toilet fixed day positive note tea room service tasted delicious employees abundant friendly location great easy get taxi future would reluctantly stay business would stay pleasure think something hasnt traveled much would appreciate hotel seasoned traveler wouldas friend said today oh sofitel thats hilton france agree,1
stayed ritz carlton two weeks prior comparison sofitel come close deal ritz carlton putting right stay two nightsget one free choose nicer option pros room service quick minutes tops bathroom large bathroom separate shower tub lobby impressive doormen top opening doors hailing cab location close train station mi ave cons top sheet asked others conference confirmedthere top sheet sleep duvet cover room small fan modern decor broken closet door bottom track bent last day husband removed closet door completely could get things barely storage closet teeny tiny anyways almost bigger tall locker top drawers nightstands open shower horrible water pressure cleaning staff replace shampoo soap etc call front desk delivered within mins cleaning staff replace duvet cover three nights realized still noticed stain made first night made sure leave save water card changed towels bedding room end hall across staff enter could heard door slam shut hours day charge wifi change settings tvbrightness etc,1
hotel totally overrated yes location awesome plenty nearby hotel options customer service lack thereof particularly disappointing paying anywhere doormen yet none ever actually open door lady even hands full housekeeping staff couldnt figure preferences even left daily note explicitly stating along tip every day ask newspaper want morning room service dont bring anyway stated previously location great location however make complete lack customer service inattentiveness staff would stay,1
stayed hilton chicago attending conference hotel room sufficient coffee maker bed hangers tv etc thats compliments end restaurant rates outrageous breakfast buffet use gym hr wifi unacceptable im paying per night thank goodness ice free servers restaurant bar surly wellversed english rude computer monitors rooms silly turn random times night conference incredibly coldeverybody wearing overcoats entire time despite complaints management fridge room usable store cold items ice bucket cable channels flat sucked soooo bored spend hour room im paying much least provide full channels,1
disappointed stay chicago monoco stayed many times elsewhere primarily washington dc accustomed great customer service beverages like water soda wine bar coffee papers morning help bags chicago monoco none things staff helpful either requests honored staff seem happy got feeling bothering people asked question bellman doorman open door help bags even though traveling child request fish bring really baffling love monoco washington,1
checking sofitel chicago water tower day left hotel crossed street started walk eb chestnut looking cab still within sight sofitel doorman sighted cab approximately one block away attempted hail immediately heard sofitel doorman yelling stop heard sound whistle cab slowed pick doorman continued yell blow whistle started run direction cab stopped quickly entered cab locked door fear physically attacked sofitel doorman locking door doorman attempted open door continued accost outside cab claiming hotel customers waiting cabs suggested right hail cab vicinity hotel called jerk allowing cab driver depart destination consequently unless enjoy accosted hotel doormen please dont attempt hail cab anywhere near hotel circumstances without first securing permission doorman lastly rest stay enjoy hotel seek highly pretentious staff prefer speak guests french instead english nothing french french language much prefer communicating english visiting one best cities best country world viva la usa,1
october rd wife stayed sofitel toward end september hotel modern room immaculate furiture looked though came ikea chipped many places light switches difficult find hvac made noise however bed wonderful bathroom large well maintained housekeeping brought us many towels wanted restaurant small eat less hour restaurant around corner called tempo want truly great breakfast try peninsula hotel however dining might want return sofitel prior checking paid everything full checked asked leave credit card incidentals upon returning home discovered although credit card used sofitel authorization placed reduced line credit took several days removed card great location reasonable value privilege card allow check pm opposed afternoon,1
stayed hotel business trip conducting business meeting hotel bar customer grabbed cash wallet security informed told wait talk twenty minutes waiting informed continue wait l would never able report incident despite fact hotel guest unfortunately go business dinner could longer wait long story short longer felt comfortable hotel wish someone anyone would talked ive since phone manager promised call back researched incident yet hear back despite promise would call back two days ago expected hotel,1
attended wedding chicago sofitel new humming modern w hotel style minimalist great location however miss basics less trendy hotel checked pm room wasnt ready gave key maid still room making wait hallway weekend came back nap pm vacating room still wasnt made housekeeping line never answered call front desk get someone make room also called housekeeping new hairdryer never brought onei gave upthis hot youth hotel next visit think id prefer classic amenities likely timely housekeeping somewhat larger room walk around less trendy hot loud clientele im,1
elegant lobby comfy beds nice sheets given fancy little dated room th floor view monstrous venting structure located lobby heard elevator night hilton one charged internet access device per hour stayed middle ohio received total access free didnt drink water try breakfast buffet staff friendly course tip smile give us cot free asked room foldout couch party didnt use gym pool th floor looked nice small pool view water possible though right grant park tried view fireworks higher story luck read,1
expected glamorous room walked disappointment housekeeping management must concerned attention detail hotel like staying somewhere air rooms doesnt go past closet wide olddirty brass fixtures beds little bigger twin showerheads barely put water hotel might spoiled staying marriotts stay hotels year severly disappionted free breakfasts room change get stay,1
overall decent property incident hotel like none history travel recently stayed hotel monaco five nights checking monday march th shortly leaving hotel retrieving car valet partner noticed large scrape bumper car wasnt present upon checking requested use car duration stay called hotel approximately two hours checking directed speak garage manager park one valet company stated would review video car call back within hours verify car unblemished upon arrival scraped upon departure garage garage manager mike yunan didnt call back email exchange general manager hotel marco scherer finally got back garage manager stated would file incident report claim insurance company travelers would eventually deny claim garage staff wouldnt admit fault liability supply video stated car entering exiting garage could verified damage wasnt present upon checkin checkout insurance representative even told garage surveillance location contradicting garage manager end kimpton intouch guest got stuck bill parking kimpton property almost paint scrape top per day parking fee rental car expenses several hours lost time dealing issue one gigantic headache end trust valets staff hotel take business elsewhere possible,1
lovely hotel trendy part chicago gives much comfortable feel downtown hotels rooms well appointed large quality materials wonderful without exception unfortunately service average every way failed deliver laundry important assured deadline valets didnt deliver car asked twice concierge gave us miserable directions got us lost front desk unable rectify issue amazed much incompetence could happen hours even recognizing shortcomings one sincere significant apology poster child bad service cannot overcome wellbuilt wellfurnished hotel,1
hotel good location contemporary decoration beautiful flowers lobby room service good concierge services also good treated well shower water pressure poor also checkout room bill conveniently available mailed us charged rd night room actually prepaid courteously taken care contacting hotel bar small uninviting poor selection appetizersfood read,1
first stay hotel expecting good things based reviews reason kept disappointed every turn noisy room th floor could get room cool stifling warned water minibar vending machine nothing get room might well prison coffee morning starts wait days guess convenient workout facility pretty small smallest treadmill could get broken guess cooler water oh stocked one day nothing way set expectations fail deliver towels one day next day dont essentially forced sign loyalty program avoid riduculous charge wireless go doors starbucks free fire marketing moron came approach stayed much better less wont coming back,1
stayed chicago hilton host conference attending arrived tried find room fitness program advertised corporate website called reservation number client service representative answered hotel fitness center explained inquiring room fitness advertised website put hold came back minutes later told thing call property directly got response asked could reserve treadmill room problem arrived hotel treadmill available went tour fitness room first night found close pm returned center next day discovered charge per day use fitness equipment pool track locker room free use treadmills etc pay per day charge noted anywhere website guest service materials room food conference mediocre one room service meal pretty good one conference lunch sessions wait staff made much noise couldnt hear speaker hvac didnt work well room kept windows open three night stay beds comfortable nice linens tried get late checkout offered card room woman answered phone would give hour pm range advertised room best service received folks security office hotel safes guest rooms became friendly security office locked laptop conference sessions every time couldnt carry hotel visit chicago least year personal travel continue stay marriott properties wish done visit,1
got spanking deal hotel night good location loop excellent transportation options abound gripe comes fact obviously put crappy room overlooked back building roof building next us toilet room bolted floor needed stay loop something knew wasnt going put undesirable room would stay,1
stayed hilton chicago last week disappointed highlight stay waiting minutes bellman come get luggage finally year old mother year old son gave dragged valet parking easy task security guard kind enough hold door valet parking attendants looked ignored us far could tell standing nothing couldnt let go bags without everything falling gave son parking receipt attendant pointed car parked short distance away year old tell pull ashamed less significant irritating issues pool part hilton athletic club two lanes reserved adults wanting lap swim basically two adults take rds pool everyone else consigned leftover rd ridiculous family unfriendly addition pool closes pm pool closes stayed nights one single additional bar soap bottle shampoo coffee stirrers,1
would recommend hotel although good area room small getting rather dated room extensive damage paint bathroom ceiling peeling wallpaper bathroom peeling wood work bathroom looked like chewed mold stains bathroom tile room small room sofa small faded chair ottoman carpet stains also bed comfortable top sheet bottom sheet comforter overall satisfied hotel price charged stayed hotels area provided much space cleanliness value money paid,1
never experienced terrible service like especially highly rated hotel booked hotel room parents anniversary weekend stopped earlier week charge room put card gift parents arrived told front desk staff new complete charge correctly parents charge anniversary trip additionally father requested nonsmoking room stay reassured times room nonsmoking parents got room reeked smoke ashtray matches desk tabletop father caled front desk ask guy front desk asked dad wanted come remove ashtray matches something would clearly resolve fact put smoking room reassured times room nonsmoking never,1
stayed october pulled covers bed small dark brown insect size grain rice either bed bug cockroach trapped glass see attached pictures called front desk housecleaning person claimed cockroach absolutely horrible service hotel management respond problem failing follow promises made setting aside bug problem caution windows quite thin could hear lot street noise made hard nights sleep mention worrying insects even changing rooms night tax strongly encourage check alternatives,1
stayed hotels world probably worst service ive ever experienced staff unaccomodating hotel provide services claimed would decided try monaco seemed interesting close theater seemed good rate huge mistake front desk staff condescending even remotely helpful room clean gold fish requested came many hours told would arriving never bothered come turn beds late checkout priviledges guarenteed booked room suddenly became upon request boy extra minutes gave sure helpful dont waste time money best nothing special personally like fairmont chicago anyplace woudl better monaco,1
location ideal high ceilings rooms appear much larger views great fresh flowers bathroom white bedding feel like princess,1
overhyped overpriced fact complimentary wine reception every night doesnt take away fact terrible beds place isnt clean star hotel hallways smelled like dog parlor carpets room look like hadnt cleanedwell ever decorative pillows bed filthy actually stained brown looked like sitting outside everyone use put back bed decor hotel nice eclectic wasnt enough convince ever stay bed uncomfortable thing every tried sleep couldnt sleep whole week stayed hard lumpy pillows tiny final say priced holiday inn,1
going internet retailer last minute hotel left available shuttle services first reading reviews know got ripped night priceline folks sniping rooms albiet got free wifi hotel nice get nice oldieno matter much money dump shower head really low im water pressure low decent part town hype bar close check reviews yelp reason ended two double beds asked times traveling alone traveling make sure get better deal confirm exact needs reservation phone person dont super high hopes room neither par business class although nd floor called executive floor good fit romantic coupleit wasnt even spacious enough last minute get awayers sp trying save money,1
surprised fact extra sheets blankets make hide bed called desk asked said couldnt maid could come set bed husband ill wanted bed set wouldnt disturb un moved wouldnt bring sheets ended sleeping mattress bath towels another bath towel blanket could given set sheets blanket didnt pay much night sleep bare mattress seriously lack concern customer,1
disliked sofitel much changed week stay grand hyatt first night checked suite blasted smell body odor immediately tired flight went downstairs change rooms second suite smelled bad stayed anyway disliked hotel lobby staff decorating especially bed horrible soft flimsy mattress come chicago frequently always stayed grand hyatt never disappointed thought wed try place new never back hyatt four season go,1
checked hotel rm next day woke bed bug bites numerous arm back reported management assiged us rm promised get room inspected taken care insisted get clothes laundered interestingly one management security guy came first complained even offered apology inconvience missed couple meetings day next day called forgot something previous room discover room already assigned next guest much reporting,1
disappointed stay chicago monoco stayed many times elsewhere primarily washington dc accustomed great customer service beverages like water soda wine bar coffee papers morning help bags chicago monoco none things staff helpful either requests honored staff seem happy got feeling bothering people asked question bellman doorman open door help bags even though traveling child request fish bring really baffling love monoco washington,1
looking fun contemporary hotel didnt deliver lobby nice rooms mostly clean really wasnt special service time slow room requests found empty water bottles chair,1
hotel impressive upon entering staff friendly however felt room dated worn looking air conditioning didnt seem working well turned thought would eventually cool first night interrupted phone call one fax happened times time realized air working fussing controls kick next morning mentioned concierge issues phone didnt think mention issues air appeared working seeing sites chicago several hours hot looking forward resting cool room going show room degrees called maintenience come check determining unit needed motor another hour get rest cool room going feel offer made us hotel also surprised wifi free service staying hilton next trip chicago,1
first let say front office people hotel monaco wonderful location hotel id hoped problems furnishings quite rundown housekeeping wasnt helpful booked suite sofa bed chair coffee table living room area hard use ive attached pictures see considerable gap sofa lack pillows comfortable chair bottom broken invited one assistant managers view furniture slight adjustment made rate housekeeping ordered inroom coffee service kimptons web site says specifically request time housekeeping leave us coffee call front desk every day housekeeping neglected fish next last day found floating dead top fish bowl requested water added bowl noticed going note disregarded things may matter plan spend week like might want comfortable bedroom bathroom superior living room bad,1
valeted lexus returned smashed side mirror admitted fault wont pay fix cant prove broken hotel wonderful rooms new nice never stay thisbe sure inspect car leave,1
wedding ceremony reception sofitel seems though experience judy l read review thought thats exactly happened heres happened good news actual event great notably food absolutely incredible think almost every one guests raved us food goes cake made take cake service waiters staff also good bad news michelle director catering honestly made wedding planning process nightmare negotiating contract promptly responded emails phone calls contract signed constant struggle get touch get questions answered schedule tasting etc frequently took week respond simple email occasionally never returned email phone call called second third time assumed things would get better within monthor even weekprior wedding actually got even worse michelle could get together werent wedding coordinators assistance forcing finally get things right dont know would happened thus werent michelles inability job would great experience think back experience sofitel unfortunately negative thoughts thats incredibly disappointing considering major part best night life,1
stayed hotel monaco upgraded suite disappointed room layout shabby furniture bumped coffee table top almost crashed ground make mirror bathroom didnt work tv reception poor overall room wasnt worth spent next time go back trump tower across street far superior hotel monaco,1
gorgeous hotel outside lobby however reached elevator things started look quite dingy bathrooms room grout need deep scrubbing overall appearance dirty wireless internet available thats additional fee kidding even roach motel offers wireless free also fitness room available per day wow thought room rate enough cover used coffee supplies room replenished called next morning requesting told wasnt housekeepings area would send kidding nearly minutes later got cream sugar glad wasnt big hurry ill definitely staying next door half cost lot better accommodations next time im chicago,1
husband conference booked room thru website called confirm us night instead easily changed first morning coldcold shower didnt complainnext day fine phone work called every day complain every day said would fixed got back room never dial tone unable call restaurant call car call room service finally last night someone came room fix hotel beautiful rooms great everyone nice even complaining nice great gym area also love restaurant money could easily find another hotel nice working phone,1
refreshing change ordinary loved location service amenities offered hotel room charming window seat water view decor unique cheerful free wireless internet services plus staff helpful attentive loved goldfish share room would definitely stay,1
love brick walls alleyways view asked room facing river get room facing brick wall really pissed great reviews expecting better came stayed hyatt nyc awesome nothing hotel blew away wine hour ok hoping would something better food guess thats wine hour ordered room service one night wasnt really anywhere eat eat bed watch tv first time coming chicago think last thoroughly disappointed,1
hotel definitely doesnt match rating receptionist unhelpful dishonest dont feel welcome booked nonsmoking room upon arrival receptionist told nonsmoking room left course lying argued minutes reluctantly gave nonsmoking room checkout tried charge upgrade fee day requested nonsmoking room completely ridiculous go argue receptionist agreed take away charges room quite small tv broken call someone fix tv wireless network banned ip address talk techsupport tech support quite friendly knowledgeable helpful guess bright point stay,1
bad hotel sodisappointing diamond member expect slightly room two double beds view im distraught come ditto continental breakfast executive lounge nothing fattening pastries bagels cereal lowlevel hampton inns free breakfast puts shame whats lounge opening am business travelers often need gone sitting meager breakfast inroom wifi pain access somehow got stuck plan even though selected basic plan dont get started night hampton inn offer free wifi fullservice hilton towers seemingly cant finally whats two bathrooms per one hotel room unseemly waste space especially rooms meager goldplated bathroom fixtures scream picturetube tv vs flat panel overall huge disappointment conrad ashamed,1
